Compound,Source (ICSD ID or reference),A,A Oxidation State,B, B Oxidation State,B',B' Oxidation State,X,X Oxidation State,A Radius,B Radius,B' Radius,X Radius
Sr2EuTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Eu,3,Ta,5,O,-2,1.44,0.947,0.64,1.4
Sr2EuUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Eu,3,U,5,O,-2,1.44,0.947,0.76,1.4
Sr2FeBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,3,Bi,5,O,-2,1.44,0.55,0.76,1.4
Sr2FeIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,3,Ir,5,O,-2,1.44,0.55,0.57,1.4
Sr2FeMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,3,Mo,5,O,-2,1.44,0.55,0.61,1.4
Sr2FeNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,3,Nb,5,O,-2,1.44,0.55,0.64,1.4
Sr2FeOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,3,Os,5,O,-2,1.44,0.55,0.575,1.4
Sr2FeReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,3,Re,5,O,-2,1.44,0.55,0.58,1.4
Sr2FeRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,3,Ru,5,O,-2,1.44,0.55,0.565,1.4
Sr2FeSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,3,Sb,5,O,-2,1.44,0.55,0.6,1.4
Sr2FeTaO6,172591,Sr,2,Fe,3,Ta,5,O,-2,1.44,0.55,0.64,1.4
Sr2FeTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Fe,4,Ti,4,O,-2,1.44,0.585,0.605,1.4
Sr2FeUO6,245614,Sr,2,Fe,2,U,6,O,-2,1.44,0.61,0.73,1.4
Sr2FeWO6,95517,Sr,2,Fe,2,W,6,O,-2,1.44,0.61,0.6,1.4
Sr2GaNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ga,3,Nb,5,O,-2,1.44,0.62,0.64,1.4
Sr2GaOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ga,3,Os,5,O,-2,1.44,0.62,0.575,1.4
Sr2GaReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ga,3,Re,5,O,-2,1.44,0.62,0.58,1.4
Sr2GaSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ga,3,Sb,5,O,-2,1.44,0.62,0.6,1.4
Sr2GaTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ga,3,Ta,5,O,-2,1.44,0.62,0.64,1.4
Sr2GdBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Gd,3,Bi,5,O,-2,1.44,0.938,0.76,1.4
Sr2GdIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Gd,3,Ir,5,O,-2,1.44,0.938,0.57,1.4
Sr2GdMoO6,291316,Sr,2,Gd,3,Mo,5,O,-2,1.44,0.938,0.61,1.4
Sr2GdNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Gd,3,Nb,5,O,-2,1.44,0.938,0.64,1.4
Sr2GdReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Gd,3,Re,5,O,-2,1.44,0.938,0.58,1.4
Sr2GdSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Gd,3,Sb,5,O,-2,1.44,0.938,0.6,1.4
Sr2GdTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Gd,3,Ta,5,O,-2,1.44,0.938,0.64,1.4
Sr2GdUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Gd,3,U,5,O,-2,1.44,0.938,0.76,1.4
Sr2HfNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Hf,4,Nb,4,O,-2,1.44,0.71,0.68,1.4
Sr2HoBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ho,3,Bi,5,O,-2,1.44,0.901,0.76,1.4
Sr2HoIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ho,3,Ir,5,O,-2,1.44,0.901,0.57,1.4
Sr2HoMoO6,291318,Sr,2,Ho,3,Mo,5,O,-2,1.44,0.901,0.61,1.4
Sr2HoNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ho,3,Nb,5,O,-2,1.44,0.901,0.64,1.4
Sr2HoReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ho,3,Re,5,O,-2,1.44,0.901,0.58,1.4
Sr2HoRuO6,90653,Sr,2,Ho,3,Ru,5,O,-2,1.44,0.901,0.565,1.4
Sr2HoSbO6,150864,Sr,2,Ho,3,Sb,5,O,-2,1.44,0.901,0.6,1.4
Sr2HoTaO6,191678,Sr,2,Ho,3,Ta,5,O,-2,1.44,0.901,0.64,1.4
Sr2HoUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ho,3,U,5,O,-2,1.44,0.901,0.76,1.4
Sr2InBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,In,3,Bi,5,O,-2,1.44,0.8,0.76,1.4
Sr2InNbO6,172169,Sr,2,In,3,Nb,5,O,-2,1.44,0.8,0.64,1.4
Sr2InOsO6,238316,Sr,2,In,3,Os,5,O,-2,1.44,0.8,0.575,1.4
Sr2InReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,In,3,Re,5,O,-2,1.44,0.8,0.58,1.4
Sr2InSbO6,154032,Sr,2,In,3,Sb,5,O,-2,1.44,0.8,0.6,1.4
Sr2InTaO6,188417,Sr,2,In,3,Ta,5,O,-2,1.44,0.8,0.64,1.4
Sr2InUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,In,3,U,5,O,-2,1.44,0.8,0.76,1.4
Sr2IrNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ir,3,Nb,5,O,-2,1.44,0.68,0.64,1.4
Sr2IrTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ir,3,Ta,5,O,-2,1.44,0.68,0.64,1.4
Sr2LaNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,La,3,Nb,5,O,-2,1.44,1.032,0.64,1.4
Sr2LaSbO6,246960,Sr,2,La,3,Sb,5,O,-2,1.44,1.032,0.6,1.4
Sr2LaTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,La,3,Ta,5,O,-2,1.44,1.032,0.64,1.4
Sr2LiOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Li,1,Os,7,O,-2,1.44,0.76,0.525,1.4
Sr2LiReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Li,1,Re,7,O,-2,1.44,0.76,0.53,1.4
Sr2LuIrO6,88157,Sr,2,Lu,3,Ir,5,O,-2,1.44,0.861,0.57,1.4
Sr2LuNbO6,192488,Sr,2,Lu,3,Nb,5,O,-2,1.44,0.861,0.64,1.4
Sr2LuRuO6,202866,Sr,2,Lu,3,Ru,5,O,-2,1.44,0.861,0.565,1.4
Sr2LuSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Lu,3,Sb,5,O,-2,1.44,0.861,0.6,1.4
Sr2LuTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Lu,3,Ta,5,O,-2,1.44,0.861,0.64,1.4
Sr2LuUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Lu,3,U,5,O,-2,1.44,0.861,0.76,1.4
Sr2MgMoO6,173119,Sr,2,Mg,2,Mo,6,O,-2,1.44,0.72,0.59,1.4
Sr2MgOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mg,2,Os,6,O,-2,1.44,0.72,0.545,1.4
Sr2MgReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mg,2,Re,6,O,-2,1.44,0.72,0.55,1.4
Sr2MgTeO6,290893,Sr,2,Mg,2,Te,6,O,-2,1.44,0.72,0.56,1.4
Sr2MgUO6,167923,Sr,2,Mg,2,U,6,O,-2,1.44,0.72,0.73,1.4
Sr2MgWO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mg,2,W,6,O,-2,1.44,0.72,0.6,1.4
Sr2MnMoO6,97744,Sr,2,Mn,2,Mo,6,O,-2,1.44,0.67,0.59,1.4
Sr2MnNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mn,3,Nb,5,O,-2,1.44,0.645,0.64,1.4
Sr2MnReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mn,2,Re,6,O,-2,1.44,0.67,0.55,1.4
Sr2MnRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mn,3,Ru,5,O,-2,1.44,0.645,0.565,1.4
Sr2MnSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mn,3,Sb,5,O,-2,1.44,0.645,0.6,1.4
Sr2MnTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mn,3,Ta,5,O,-2,1.44,0.645,0.64,1.4
Sr2MnTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mn,2,Te,6,O,-2,1.44,0.67,0.56,1.4
Sr2MnTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Mn,4,Ti,4,O,-2,1.44,0.53,0.605,1.4
Sr2MnUO6,245613,Sr,2,Mn,2,U,6,O,-2,1.44,0.67,0.73,1.4
Sr2MnWO6,165886,Sr,2,Mn,2,W,6,O,-2,1.44,0.67,0.6,1.4
Sr2NaIO6,425447,Sr,2,Na,1,I,7,O,-2,1.44,1.02,0.53,1.4
Sr2NaOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Na,1,Os,7,O,-2,1.44,1.02,0.525,1.4
Sr2NaReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Na,1,Re,7,O,-2,1.44,1.02,0.53,1.4
Sr2NdSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Nd,3,Sb,5,O,-2,1.44,0.983,0.6,1.4
Sr2NdTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Nd,3,Ta,5,O,-2,1.44,0.983,0.64,1.4
Sr2NdUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Nd,3,U,5,O,-2,1.44,0.983,0.76,1.4
Sr2NiMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ni,2,Mo,6,O,-2,1.44,0.69,0.59,1.4
Sr2NiOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ni,2,Os,6,O,-2,1.44,0.69,0.545,1.4
Sr2NiReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ni,2,Re,6,O,-2,1.44,0.69,0.55,1.4
Sr2NiUO6,245615,Sr,2,Ni,2,U,6,O,-2,1.44,0.69,0.73,1.4
Sr2NiWO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ni,2,W,6,O,-2,1.44,0.69,0.6,1.4
Sr2PbMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Pb,2,Mo,6,O,-2,1.44,1.19,0.59,1.4
Sr2PrSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Pr,3,Sb,5,O,-2,1.44,0.99,0.6,1.4
Sr2PrTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Pr,3,Ta,5,O,-2,1.44,0.99,0.64,1.4
Sr2RhNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Rh,3,Nb,5,O,-2,1.44,0.665,0.64,1.4
Sr2RhSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Rh,3,Sb,5,O,-2,1.44,0.665,0.6,1.4
Sr2RhTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Rh,3,Ta,5,O,-2,1.44,0.665,0.64,1.4
Sr2ScBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sc,3,Bi,5,O,-2,1.44,0.745,0.76,1.4
Sr2ScIrO6,88152,Sr,2,Sc,3,Ir,5,O,-2,1.44,0.745,0.57,1.4
Sr2ScNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sc,3,Nb,5,O,-2,1.44,0.745,0.64,1.4
Sr2ScOsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sc,3,Os,5,O,-2,1.44,0.745,0.575,1.4
Sr2ScReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sc,3,Re,5,O,-2,1.44,0.745,0.58,1.4
Sr2ScSbO6,262994,Sr,2,Sc,3,Sb,5,O,-2,1.44,0.745,0.6,1.4
Sr2ScTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sc,3,Ta,5,O,-2,1.44,0.745,0.64,1.4
Sr2SmBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sm,3,Bi,5,O,-2,1.44,0.958,0.76,1.4
Sr2SmIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sm,3,Ir,5,O,-2,1.44,0.958,0.57,1.4
Sr2SmNbO6,61434,Sr,2,Sm,3,Nb,5,O,-2,1.44,0.958,0.64,1.4
Sr2SmRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sm,3,Ru,5,O,-2,1.44,0.958,0.565,1.4
Sr2SmSbO6,246959,Sr,2,Sm,3,Sb,5,O,-2,1.44,0.958,0.6,1.4
Sr2SmTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sm,3,Ta,5,O,-2,1.44,0.958,0.64,1.4
Sr2SmUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sm,3,U,5,O,-2,1.44,0.958,0.76,1.4
Sr2TbIrO6,171490,Sr,2,Tb,3,Ir,5,O,-2,1.44,0.923,0.57,1.4
Sr2TbNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Tb,3,Nb,5,O,-2,1.44,0.923,0.64,1.4
Sr2TbReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Tb,3,Re,5,O,-2,1.44,0.923,0.58,1.4
Sr2TbRuO6,153132,Sr,2,Tb,3,Ru,5,O,-2,1.44,0.923,0.565,1.4
Sr2TbSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Tb,3,Sb,5,O,-2,1.44,0.923,0.6,1.4
Sr2TbTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Tb,3,Ta,5,O,-2,1.44,0.923,0.64,1.4
Sr2TiHfO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ti,4,Hf,4,O,-2,1.44,0.605,0.71,1.4
Sr2TiMoO6,189335,Sr,2,Ti,4,Mo,4,O,-2,1.44,0.605,0.65,1.4
Sr2TiNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ti,3,Nb,5,O,-2,1.44,0.67,0.64,1.4
Sr2TiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ti,4,Ru,4,O,-2,1.44,0.605,0.62,1.4
Sr2TiTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ti,3,Ta,5,O,-2,1.44,0.67,0.64,1.4
Sr2TiZrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Ti,4,Zr,4,O,-2,1.44,0.605,0.72,1.4
Sr2TmBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Tm,3,Bi,5,O,-2,1.44,0.88,0.76,1.4
Sr2TmIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Tm,3,Ir,5,O,-2,1.44,0.88,0.57,1.4
Sr2TmReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Tm,3,Re,5,O,-2,1.44,0.88,0.58,1.4
Sr2TmRuO6,55715,Sr,2,Tm,3,Ru,5,O,-2,1.44,0.88,0.565,1.4
Sr2TmSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Tm,3,Sb,5,O,-2,1.44,0.88,0.6,1.4
Sr2TmTaO6,95524,Sr,2,Tm,3,Ta,5,O,-2,1.44,0.88,0.64,1.4
Sr2VMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,V,4,Mo,4,O,-2,1.44,0.58,0.65,1.4
Sr2VNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,V,3,Nb,5,O,-2,1.44,0.64,0.64,1.4
Sr2VTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,V,3,Ta,5,O,-2,1.44,0.64,0.64,1.4
Sr2YbBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Yb,3,Bi,5,O,-2,1.44,0.868,0.76,1.4
Sr2YBiO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Y,3,Bi,5,O,-2,1.44,0.9,0.76,1.4
Sr2YbIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Yb,3,Ir,5,O,-2,1.44,0.868,0.57,1.4
Sr2YbMoO6,291320,Sr,2,Yb,3,Mo,5,O,-2,1.44,0.868,0.61,1.4
Sr2YbNbO6,280127,Sr,2,Yb,3,Nb,5,O,-2,1.44,0.868,0.64,1.4
Sr2YbReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Yb,3,Re,5,O,-2,1.44,0.868,0.58,1.4
Sr2YbRuO6,55716,Sr,2,Yb,3,Ru,5,O,-2,1.44,0.868,0.565,1.4
Sr2YbSbO6,193237,Sr,2,Yb,3,Sb,5,O,-2,1.44,0.868,0.6,1.4
Sr2YbTaO6,193236,Sr,2,Yb,3,Ta,5,O,-2,1.44,0.868,0.64,1.4
Sr2YbUO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Yb,3,U,5,O,-2,1.44,0.868,0.76,1.4
Sr2YIrO6,88154,Sr,2,Y,3,Ir,5,O,-2,1.44,0.9,0.57,1.4
Sr2YMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Y,3,Mo,5,O,-2,1.44,0.9,0.61,1.4
Sr2YNbO6,170684,Sr,2,Y,3,Nb,5,O,-2,1.44,0.9,0.64,1.4
Sr2YOsO6,238311,Sr,2,Y,3,Os,5,O,-2,1.44,0.9,0.575,1.4
Sr2YReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Y,3,Re,5,O,-2,1.44,0.9,0.58,1.4
Sr2YRuO6,49500,Sr,2,Y,3,Ru,5,O,-2,1.44,0.9,0.565,1.4
Sr2YSbO6,154033,Sr,2,Y,3,Sb,5,O,-2,1.44,0.9,0.6,1.4
Sr2YTaO6,170683,Sr,2,Y,3,Ta,5,O,-2,1.44,0.9,0.64,1.4
Sr2ZnMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Zn,2,Mo,6,O,-2,1.44,0.74,0.59,1.4
Sr2ZnReO6,173492,Sr,2,Zn,2,Re,6,O,-2,1.44,0.74,0.55,1.4
Sr2ZnTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Zn,2,Te,6,O,-2,1.44,0.74,0.56,1.4
Sr2ZnUO6,245616,Sr,2,Zn,2,U,6,O,-2,1.44,0.74,0.73,1.4
Sr2ZnWO6,190595,Sr,2,Zn,2,W,6,O,-2,1.44,0.74,0.6,1.4
Sr2ZrMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Zr,4,Mn,4,O,-2,1.44,0.72,0.53,1.4
Sr2ZrMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Zr,4,Mo,4,O,-2,1.44,0.72,0.65,1.4
Sr2ZrNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Zr,4,Nb,4,O,-2,1.44,0.72,0.68,1.4
Sr3MoO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sr,2,Mo,6,O,-2,1.44,1.18,0.59,1.4
Sr3OsO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sr,2,Os,6,O,-2,1.44,1.18,0.545,1.4
Sr3ReO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sr,2,Re,6,O,-2,1.44,1.18,0.55,1.4
Sr3TeO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sr,2,Te,6,O,-2,1.44,1.18,0.56,1.4
Sr3UO6,72521,Sr,2,Sr,2,U,6,O,-2,1.44,1.18,0.73,1.4
Sr3WO6,Prog. In Solid State Chem. 43 1-36 (2015),Sr,2,Sr,2,W,6,O,-2,1.44,1.18,0.6,1.4
Tb2CoMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Tb,3,Co,2,Mn,4,O,-2,0.923,0.65,0.53,1.4
Tb2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Tb,3,Co,2,Pt,4,O,-2,0.923,0.65,0.625,1.4
Tb2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Tb,3,Cu,2,Mn,4,O,-2,0.923,0.73,0.53,1.4
Tb2LiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Tb,3,Li,1,Ru,5,O,-2,0.923,0.76,0.565,1.4
Tb2NiMnO6,163804,Tb,3,Ni,2,Mn,4,O,-2,0.923,0.69,0.53,1.4
Tb2ScMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Tb,3,Sc,3,Mn,3,O,-2,0.923,0.745,0.645,1.4
Tl2KInF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Tl,1,K,1,In,3,F,-1,1.7,1.38,0.8,1.33
Tl2LiLuCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Tl,1,Li,1,Lu,3,Cl,-1,1.7,0.76,0.861,1.81
Tl2LiScCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Tl,1,Li,1,Sc,3,Cl,-1,1.7,0.76,0.745,1.81
Tl2LiTmCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Tl,1,Li,1,Tm,3,Cl,-1,1.7,0.76,0.88,1.81
Tl2LiYbCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Tl,1,Li,1,Yb,3,Cl,-1,1.7,0.76,0.868,1.81
Tl2NaScCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Tl,1,Na,1,Sc,3,Cl,-1,1.7,1.02,0.745,1.81
Tl2NaTmCl6,"Prog. Solid State Chem. 14, 141-219 (1982)",Tl,1,Na,1,Tm,3,Cl,-1,1.7,1.02,0.88,1.81
Tl2NaTmF6,"Prog. Solid State Chem. 14, 141-219 (1982)",Tl,1,Na,1,Tm,3,F,-1,1.7,1.02,0.88,1.33
Tl3FeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Tl,1,Tl,1,Fe,3,F,-1,1.7,1.5,0.55,1.33
Tl3InF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Tl,1,Tl,1,In,3,F,-1,1.7,1.5,0.8,1.33
Tm2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Tm,3,Cu,2,Mn,4,O,-2,0.88,0.73,0.53,1.4
Tm2NiMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Tm,3,Ni,2,Mn,4,O,-2,0.88,0.69,0.53,1.4
Tm2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Tm,3,Ni,2,Ru,4,O,-2,0.88,0.69,0.62,1.4
Y2CoMnO6,188982,Y,3,Co,2,Mn,4,O,-2,0.9,0.65,0.53,1.4
Y2CrMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Y,3,Cr,3,Mn,3,O,-2,0.9,0.615,0.645,1.4
Y2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Y,3,Cu,2,Mn,4,O,-2,0.9,0.73,0.53,1.4
Y2MnNiO6,160728,Y,3,Mn,3,Ni,3,O,-2,0.9,0.645,0.56,1.4
Y2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Y,3,Ni,2,Ru,4,O,-2,0.9,0.69,0.62,1.4
Yb2NiMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Yb,3,Ni,2,Mn,4,O,-2,0.868,0.69,0.53,1.4
